layer_id,neuron_idx,test_activ_l2_norm,test_activ_zero_ratio,test_avg_activ,test_max_activ,test_median_activ,test_min_activ,test_std_activ,test_var_activ
0,430,1.3941600341796876,0.0,-18.13628,222.66512,-20.260315,-226.44077,59.65266,3558.4397
0,431,1.2924443359375,0.0,-24.967972,144.86386,-23.84214,-217.30263,52.128925,2717.4248
0,432,2.344666259765625,0.0,80.77278,330.2365,85.459206,-160.59889,66.86313,4470.678
0,433,1.2806829833984374,0.0,16.473269,197.78299,15.76358,-191.69057,54.85371,3008.9294
0,434,1.4248414306640624,0.0,-26.006716,161.5319,-24.420425,-343.24612,58.17213,3383.9968
0,435,1.443920654296875,0.0,26.156652,233.28104,29.944555,-173.13324,59.039337,3485.6433
0,436,1.7392000732421875,0.0,-42.09449,151.47743,-37.65645,-288.1103,65.404045,4277.689
0,437,2.19434765625,0.0,-73.13749,110.774124,-69.237976,-307.87415,65.43112,4281.232
0,438,1.748060546875,0.0,-5.7830343,340.362,0.5123046,-246.92795,77.96145,6077.988
0,439,1.5555718994140626,0.0,-15.658302,255.55978,-14.0907345,-233.93294,67.78219,4594.425
0,440,1.44773828125,0.0,-21.704582,166.93741,-18.863632,-195.11093,60.99839,3720.8035
0,441,1.7793028564453126,0.0,-36.449814,138.49036,-33.109863,-293.81857,70.73364,5003.248
0,442,1.8962110595703126,0.0,-58.79215,119.940956,-58.075974,-264.0107,61.112324,3734.7163
0,443,1.533334716796875,0.0,-37.20082,138.69191,-38.068027,-250.45909,57.604942,3318.3296
0,444,1.8884249267578126,0.0,58.83834,230.09976,62.600952,-207.47426,60.583385,3670.3464
0,445,3.127373046875,0.0,120.07137,344.22906,114.15993,-95.91133,71.72021,5143.7876
0,446,2.0566298828125,0.0,-67.180305,137.7302,-65.039474,-288.0122,62.819256,3946.2588
0,447,2.107285888671875,0.0,67.45702,319.59213,66.046776,-184.2252,65.80926,4330.8584
0,448,2.2343271484375,0.0,71.76328,308.06683,67.02413,-166.07243,69.53033,4834.4663
0,449,1.4285972900390624,0.0,22.46343,230.56966,19.043644,-154.02612,59.80949,3577.175
0,450,3.300711669921875,0.0,133.37515,396.83963,128.4858,-55.28193,63.24922,4000.4639
0,451,2.324965087890625,0.0,62.54393,402.66934,58.160927,-238.16167,83.061325,6899.184
0,452,3.6545703125,0.0,146.69678,462.02335,143.88144,-157.48741,72.054276,5191.8184
0,453,1.522110595703125,0.0,18.719492,231.55917,16.060555,-188.47505,65.44633,4283.2217
0,454,2.48632568359375,0.0,90.391785,336.2025,85.25195,-120.93057,64.75304,4192.956
0,455,1.441048095703125,0.0,-6.778433,223.98782,-9.349041,-223.23065,64.08816,4107.292
0,456,3.06231591796875,0.0,-114.25137,136.0568,-108.890076,-484.3352,75.512794,5702.182
0,457,1.310383056640625,0.0,20.603687,198.62032,20.24869,-184.70613,54.860695,3009.6958
