not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc
False,False,0,0,0,False,50,0,False,False,0,False,0,0,0,0,50,0,9.870286277191553e-08,0.5,5.500946044921875,0.5
False,False,0,0,0,False,51,0,False,False,0,False,0,0,0,0,51,0,7.642410793096133e-08,0.5,5.5748677253723145,0.5
False,False,0,0,0,False,52,0,False,False,0,False,0,0,0,0,52,0,6.049691592124873e-08,0.5,5.647568225860596,0.5
False,False,0,0,0,False,53,0,False,False,0,False,0,0,0,0,53,0,4.846782886147594e-08,0.5,5.723289489746094,0.5
False,False,0,0,0,False,54,0,False,False,0,False,0,0,0,0,54,0,3.940112591749312e-08,0.5,5.788717746734619,0.5
False,False,0,0,0,False,55,0,False,False,0,False,0,0,0,0,55,0,3.170855933376515e-08,0.5,5.857466220855713,0.5
False,False,0,0,0,False,56,0,False,False,0,False,0,0,0,0,56,0,2.5955271709676708e-08,0.5,5.923375129699707,0.5
False,False,0,0,0,False,57,0,False,False,0,False,0,0,0,0,57,0,2.1313550035984008e-08,0.5,5.983964443206787,0.5
False,False,0,0,0,False,58,0,False,False,0,False,0,0,0,0,58,0,1.786864167740987e-08,0.5,6.042134761810303,0.5
False,False,0,0,0,False,59,0,False,False,0,False,0,0,0,0,59,0,1.5010252596425744e-08,0.5,6.0994462966918945,0.5
False,False,0,0,0,False,60,0,False,False,0,False,0,0,0,0,60,0,1.2425853235242812e-08,0.5,6.155261039733887,0.5
False,False,0,0,0,False,61,0,False,False,0,False,0,0,0,0,61,0,1.0534221495106522e-08,0.5,6.211956977844238,0.5
False,False,0,0,0,False,62,0,False,False,0,False,0,0,0,0,62,0,8.802250484052365e-09,0.5,6.2672576904296875,0.5
False,False,0,0,0,False,63,0,False,False,0,False,0,0,0,0,63,0,7.50335615862241e-09,0.5,6.320531368255615,0.5
False,False,0,0,0,False,64,0,False,False,0,False,0,0,0,0,64,0,6.4283121048447356e-09,0.5,6.382537841796875,0.5
False,False,0,0,0,False,65,0,False,False,0,False,0,0,0,0,65,0,5.41144329346821e-09,0.5,6.436019420623779,0.5
False,False,0,0,0,False,66,0,False,False,0,False,0,0,0,0,66,0,4.593436742084123e-09,0.5,6.491492748260498,0.5
False,False,0,0,0,False,67,0,False,False,0,False,0,0,0,0,67,0,3.906226453409545e-09,0.5,6.544034957885742,0.5
False,False,0,0,0,False,68,0,False,False,0,False,0,0,0,0,68,0,3.3640585872518614e-09,0.5,6.594467639923096,0.5
False,False,0,0,0,False,69,0,False,False,0,False,0,0,0,0,69,0,2.8800895002234483e-09,0.5,6.6450934410095215,0.5
False,False,0,0,0,False,70,0,False,False,0,False,0,0,0,0,70,0,2.498991680255358e-09,0.5,6.696262359619141,0.5
False,False,0,0,0,False,71,0,False,False,0,False,0,0,0,0,71,0,2.133422327688095e-09,0.5,6.743821620941162,0.5
False,False,0,0,0,False,72,0,False,False,0,False,0,0,0,0,72,0,1.837348273525663e-09,0.5,6.79054594039917,0.5
False,False,0,0,0,False,73,0,False,False,0,False,0,0,0,0,73,0,1.5998651292647992e-09,0.5,6.82570219039917,0.5
False,False,0,0,0,False,74,0,False,False,0,False,0,0,0,0,74,0,1.4039335249904639e-09,0.5,6.859926700592041,0.5
False,False,0,0,0,False,75,0,False,False,0,False,0,0,0,0,75,0,1.260391013779838e-09,0.5,6.898794174194336,0.5
False,False,0,0,0,False,76,0,False,False,0,False,0,0,0,0,76,0,1.1092747831398242e-09,0.5,6.93509578704834,0.5
False,False,0,0,0,False,77,0,False,False,0,False,0,0,0,0,77,0,9.857104021904206e-10,0.5,6.975939750671387,0.5
False,False,0,0,0,False,78,0,False,False,0,False,0,0,0,0,78,0,8.616535818184445e-10,0.5,7.010453701019287,0.5
False,False,0,0,0,False,79,0,False,False,0,False,0,0,0,0,79,0,7.655350242607994e-10,0.5,7.048075199127197,0.5
False,False,0,0,0,False,80,0,False,False,0,False,0,0,0,0,80,0,6.722876144671375e-10,0.5,7.087640762329102,0.5
False,False,0,0,0,False,81,0,False,False,0,False,0,0,0,0,81,0,5.773095890226898e-10,0.5,7.122288703918457,0.5
False,False,0,0,0,False,82,0,False,False,0,False,0,0,0,0,82,0,5.111634449050939e-10,0.5,7.16074275970459,0.5
False,False,0,0,0,False,83,0,False,False,0,False,0,0,0,0,83,0,4.555681110129939e-10,0.5,7.191642761230469,0.5
False,False,0,0,0,False,84,0,False,False,0,False,0,0,0,0,84,0,4.087698790566918e-10,0.5,7.220252513885498,0.5
False,False,0,0,0,False,85,0,False,False,0,False,0,0,0,0,85,0,3.585960417495926e-10,0.5,7.268352508544922,0.5
False,False,0,0,0,False,86,0,False,False,0,False,0,0,0,0,86,0,3.1237126774108503e-10,0.5,7.291197776794434,0.5
False,False,0,0,0,False,87,0,False,False,0,False,0,0,0,0,87,0,2.860235659429833e-10,0.5,7.317376136779785,0.5
False,False,0,0,0,False,88,0,False,False,0,False,0,0,0,0,88,0,2.567990542434728e-10,0.5,7.344764232635498,0.5
False,False,0,0,0,False,89,0,False,False,0,False,0,0,0,0,89,0,2.3268635629403178e-10,0.5,7.377969741821289,0.5
False,False,0,0,0,False,90,0,False,False,0,False,0,0,0,0,90,0,2.052959469089899e-10,0.5,7.411677837371826,0.5
False,False,0,0,0,False,91,0,False,False,0,False,0,0,0,0,91,0,1.7862646084498834e-10,0.5,7.452140808105469,0.5
False,False,0,0,0,False,92,0,False,False,0,False,0,0,0,0,92,0,1.5788027829533036e-10,0.5,7.493960857391357,0.5
False,False,0,0,0,False,93,0,False,False,0,False,0,0,0,0,93,0,1.361034202007616e-10,0.5,7.500936031341553,0.5
False,False,0,0,0,False,94,0,False,False,0,False,0,0,0,0,94,0,1.2963047302250175e-10,0.5,7.508100509643555,0.5
False,False,0,0,0,False,95,0,False,False,0,False,0,0,0,0,95,0,1.2390517778460008e-10,0.5,7.516597270965576,0.5
False,False,0,0,0,False,96,0,False,False,0,False,0,0,0,0,96,0,1.1875601890753984e-10,0.5,7.522490501403809,0.5
False,False,0,0,0,False,97,0,False,False,0,False,0,0,0,0,97,0,1.1451516818139496e-10,0.5,7.531911373138428,0.5
False,False,0,0,0,False,98,0,False,False,0,False,0,0,0,0,98,0,1.1040610092827308e-10,0.5,7.539090633392334,0.5
False,False,0,0,0,False,99,0,False,False,0,False,0,0,0,0,99,0,1.0734408500967518e-10,0.5,7.547505855560303,0.5
False,False,0,0,0,False,100,0,False,False,0,False,0,0,0,0,100,0,1.047887610017284e-10,0.5,7.554986476898193,0.5
